146800 	196
146000 	197
147800 	198
142700 	199
143200 	200
139400 	201
141100 	202
153500 	203
139400 	204
146200 	205
137700 	206
136600 	207
139500 	208
140100 	209
140500 	210
145200 	211
157500 	212
159300 	213
145100 	214
191000 	215
155300 	216
169000 	217
136700 	218
130800 	219
132300 	220
141200 	221
135900 	222
136400 	223
144800 	224
139300 	225
141500 	226
142900 	227
142800 	228
144000 	229
144500 	230
148000 	231
149700 	232
149900 	233
149000 	234
150300 	235
155200 	236
156900 	237
156400 	238
159100 	239
157300 	240
158700 	241
145300 	242
146400 	243
147600 	244
148200 	245
149400 	246
190200 	247
152600 	248
156600 	249
156000 	250
157100 	251
158700 	252
157900 	253
170100 	254
160200 	255
161200 	256
166700 	257
165600 	258
165700 	259
170200 	260
168800 	261
178000 	262
171800 	263
172900 	264
168400 	265
171400 	266
173200 	267
172800 	268
173000 	269
184200 	270
175300 	271
177400 	272
180900 	273
181500 	274
183300 	275
181300 	276
183800 	277
184700 	278
184200 	279
187200 	280
189100 	281
189700 	282
189900 	283
192900 	284
203700 	285
204700 	286
195800 	287
198500 	288
200500 	289
201100 	290
201700 	291
214300 	292
212100 	293
203900 	294
206800 	295
209000 	296
209700 	297
222400 	298
214000 	299
213500 	300
213600 	301
218400 	302
230000 	303
220300 	304
220900 	305
221600 	306
310100 	307
224900 	308
230900 	309
225400 	310
225800 	311
251400 	312
256400 	313
283400 	314
285500 	315
287400 	316
293100 	317
293300 	318
294900 	319
296600 	320
288900 	321
254500 	322
276000 	323
306100 	324
306000 	325
305800 	326
310800 	327
312500 	328
312000 	329
311700 	330
316300 	331
355100 	332
407700 	333
353700 	334
325600 	335
376600 	336
387000 	337
370700 	338
370300 	339
371500 	340
373900 	341
379500 	342
399200 	343
398000 	344
361200 	345
345500 	346
390100 	347
410700 	348
396000 	349
397400 	350
397000 	351
400800 	352
405800 	353
407900 	354
404500 	355
413100 	356
364300 	357
390400 	358
412900 	359
416500 	360
419700 	361
438900 	362
422900 	363
426700 	364
428100 	365
550200 	366
446700 	367
437700 	368
447000 	369
440900 	370
447900 	371
444500 	372
471700 	373
453600 	374
645300 	375
470500 	376
458900 	377
484000 	378
461400 	379
465400 	380
463700 	381
470000 	382
473400 	383
663900 	384
524100 	385
501800 	386
481000 	387
486000 	388
484100 	389
488900 	390
511700 	391
489700 	392
534100 	393
545400 	394
499400 	395
504100 	396
505500 	397
502500 	398
505700 	399
511400 	400
513000 	401
674200 	402
598700 	403
804700 	404
838400 	405
586000 	406
532700 	407
550100 	408
531600 	409
533500 	410
766600 	411
542600 	412
540600 	413
547500 	414
551200 	415
553000 	416
553200 	417
584300 	418
733400 	419
731200 	420
642600 	421
643200 	422
645200 	423
649000 	424
681000 	425
654700 	426
674600 	427
771900 	428
773000 	429
776900 	430
778900 	431
819600 	432
812600 	433
796200 	434
839900 	435
823500 	436
797800 	437
804500 	438
829600 	439
862100 	440
811500 	441
826200 	442
827300 	443
838300 	444
836700 	445
844000 	446
845000 	447
834900 	448
844200 	449
855800 	450
850600 	451
872000 	452
898600 	453
876000 	454
864000 	455
915400 	456
887800 	457
888600 	458
882600 	459
882100 	460
897600 	461
893700 	462
904100 	463
909200 	464
904600 	465
953100 	466
916700 	467
912500 	468
928700 	469
919900 	470
975800 	471
929100 	472
935800 	473
952100 	474
949300 	475
992100 	476
948500 	477
1008000 	478
967100 	479
976900 	480
964900 	481
965300 	482
974100 	483
977800 	484
987500 	485
991700 	486
989100 	487
820400 	488
822200 	489
825100 	490
829400 	491
831300 	492
880900 	493
835400 	494
847900 	495
745200 	496
786400 	497
732600 	498
732800 	499
731200 	500
736500 	501
738800 	502
740400 	503
754000 	504
728400 	505
656500 	506
655100 	507
658900 	508
662600 	509
669300 	510
665700 	511
670900 	512
672000 	513
680900 	514
688700 	515
601200 	516
602600 	517
604800 	518
606800 	519
646700 	520
612900 	521
615100 	522
626000 	523
666300 	524
623300 	525
627800 	526
631600 	527
615700 	528
639600 	529
621300 	530
603600 	531
642300 	532
626100 	533
625200 	534
634500 	535
615100 	536
656200 	537
707400 	538
677600 	539
670400 	540
736800 	541
646700 	542
681100 	543
667600 	544
673100 	545
696100 	546
708300 	547
681800 	548
698700 	549
693500 	550
686100 	551
725200 	552
689800 	553
701600 	554
715700 	555
700600 	556
717300 	557
739700 	558
702300 	559
744800 	560
714000 	561
730200 	562
753700 	563
723500 	564
746300 	565
704400 	566
689500 	567
724000 	568
710400 	569
713000 	570
718400 	571
723100 	572
725200 	573
724500 	574
709100 	575
713600 	576
772600 	577
739100 	578
738200 	579
738300 	580
743500 	581
769700 	582
751000 	583
748900 	584
754300 	585
763900 	586
766800 	587
771400 	588
764300 	589
766600 	590
770500 	591
804500 	592
801800 	593
799000 	594
777000 	595
785000 	596
785900 	597
790400 	598
788000 	599
791400 	600
813800 	601
833400 	602
845900 	603
782900 	604
784600 	605
790100 	606
825000 	607
813400 	608
867500 	609
865700 	610
866100 	611
869300 	612
927200 	613
829100 	614
890100 	615
941300 	616
976100 	617
976100 	618
1024900 	619
896100 	620
1001700 	621
987900 	622
992200 	623
1158900 	624
1187800 	625
1064900 	626
1111400 	627
1124700 	628
1181700 	629
1186700 	630
1215300 	631
1284100 	632
1342000 	633
1274900 	634
1315900 	635
1240900 	636
1360400 	637
1293100 	638
1356000 	639
1306600 	640
1315400 	641
1309600 	642
1315600 	643
1321600 	644
1317400 	645
1326700 	646
1333600 	647
1414000 	648
1388400 	649
1517600 	650
1532300 	651
1549900 	652
1665900 	653
1883100 	654
1831300 	655
1664700 	656
1802300 	657
1802100 	658
1865200 	659
1848700 	660
1837500 	661
1845800 	662
1828500 	663
1831900 	664
1858500 	665
1849800 	666
1847100 	667
1894400 	668
1882400 	669
1949500 	670
1882300 	671
1904700 	672
1891500 	673
1896400 	674
1987200 	675
1943000 	676
1918400 	677
1994600 	678
1939600 	679
1939600 	680
1965000 	681
2891900 	682
2482300 	683
2232200 	684
2613900 	685
2587000 	686
2689700 	687
2822300 	688
2707400 	689
2891800 	690
2717100 	691
2732400 	692
2984200 	693
3636100 	694
3750600 	695
3617900 	696
3904200 	697
4157800 	698
4076200 	699
3691100 	700
3606200 	701
3721300 	702
3640400 	703
3784600 	704
3748500 	705
3791400 	706
3918500 	707
3704400 	708
3664600 	709
3757800 	710
3662700 	711
3821200 	712
3949200 	713
3703800 	714
3991100 	715
3477300 	716
2758500 	717
2875900 	718
2480300 	719
2162700 	720
2416400 	721
2068700 	722
1803100 	723
2031900 	724
2631400 	725
2949200 	726
2922700 	727
3002000 	728
3043500 	729
3024300 	730
3058400 	731
3030300 	732
3049200 	733
3055200 	734
3062500 	735
3092500 	736
3256800 	737
3387700 	738
3131800 	739
3364500 	740
3130800 	741
3378100 	742
3138000 	743
3372100 	744
3145500 	745
3411800 	746
3167800 	747
3496400 	748
3234900 	749
3255000 	750
3187200 	751
3258000 	752
3392300 	753
3233600 	754
3485700 	755
2509200 	756
2744800 	757
2528500 	758
2075300 	759
2307200 	760
2078100 	761
2031000 	762
1988100 	763
1771300 	764
1773600 	765
1942600 	766
1825900 	767
2039600 	768
2030500 	769
1789400 	770
2323400 	771
2353200 	772
2382700 	773
2609000 	774
2909100 	775
2809400 	776
3150300 	777
3440100 	778
3769800 	779
3473300 	780
3503100 	781
3623700 	782
3494300 	783
3561400 	784
3506200 	785
3582000 	786
3492100 	787
3523800 	788
3731900 	789
3591700 	790
3897800 	791
3930900 	792
3863300 	793
3926100 	794
3877200 	795
3841400 	796
3816100 	797
3617400 	798
3744800 	799
3637500 	800
3681000 	801
3676100 	802
3676500 	803
3746000 	804
3682100 	805
3730500 	806
3717900 	807
2927800 	808
2902000 	809
2833600 	810
2376300 	811
2406600 	812
2388600 	813
2088900 	814
2554300 	815
2796100 	816
3033200 	817
3319700 	818
3274400 	819
3837200 	820
3749300 	821
3849000 	822
3917800 	823
3958700 	824
3874000 	825
3884100 	826
3898200 	827
3885800 	828
3973400 	829
3938800 	830
3928500 	831
4130000 	832
3956500 	833
4153500 	834
3968400 	835
3950600 	836
3974800 	837
3505400 	838
3101300 	839
3193500 	840
2545400 	841
2675800 	842
2557400 	843
2238200 	844
2246500 	845
2735300 	846
3273800 	847
3559700 	848
3453600 	849
3414300 	850
3988500 	851
3612100 	852
3435200 	853
4019600 	854
4149300 	855
5149600 	856
5215700 	857
5118800 	858
5103900 	859
4968900 	860
4955800 	861
5039000 	862
4834900 	863
4950000 	864
5050800 	865
5025700 	866
4994900 	867
4981600 	868
5013100 	869
5095500 	870
5081500 	871
4189600 	872
3547600 	873
3414900 	874
2887700 	875
2905300 	876
2715300 	877
2520700 	878
2460500 	879
2439900 	880
2134100 	881
2122300 	882
2129000 	883
2089700 	884
1870500 	885
1873500 	886
1900900 	887
1913900 	888
1688100 	889
1691400 	890
1757000 	891
1694900 	892
1786800 	893
1710800 	894
1707000 	895
1714300 	896
1710700 	897
1732400 	898
1729200 	899
1729400 	900
1725800 	901
1788900 	902
1733000 	903
1831200 	904
1748100 	905
1747100 	906
1752500 	907
1750600 	908
1810200 	909
1829800 	910
1807700 	911
1836200 	912
1866500 	913
1840300 	914
1834900 	915
1932000 	916
1786100 	917
1848200 	918
1851500 	919
1860900 	920
1808700 	921
1928500 	922
1827100 	923
1827400 	924
1818500 	925
1828100 	926
1838700 	927
1931600 	928
1844600 	929
1848600 	930
1945200 	931
1850200 	932
1865400 	933
1861600 	934
1866600 	935
1987000 	936
1891500 	937
1882200 	938
1890900 	939
1913400 	940
1884200 	941
1891900 	942
1968200 	943
2015600 	944
1903000 	945
1902900 	946
1914500 	947
1915600 	948
1923700 	949
1937000 	950
1936900 	951
1935500 	952
1963500 	953
1948600 	954
2046700 	955
1964400 	956
1980000 	957
1960000 	958
1966000 	959
1965200 	960
1970400 	961
1983100 	962
2073800 	963
1987500 	964
1993100 	965
2010200 	966
2010300 	967
2006100 	968
2014900 	969
2076700 	970
2028200 	971
2059200 	972
2039900 	973
2036400 	974
2217900 	975
2117300 	976
2114700 	977
2049500 	978
2117900 	979
2114500 	980
2063600 	981
2100600 	982
2155400 	983
2147600 	984
2168200 	985
2153900 	986
2142500 	987
2207900 	988
2168000 	989
2228900 	990
2190900 	991
2164200 	992
2112800 	993
2122400 	994
2175300 	995
2179600 	996
2197700 	997
2194400 	998
2146800 	999
2158500 	1000
2208200 	1001
2215200 	1002
2157700 	1003
2221800 	1004
2209700 	1005
2239800 	1006
2229900 	1007
2258100 	1008
2245500 	1009
2241800 	1010
2260000 	1011
2256900 	1012
2206300 	1013
2309400 	1014
2290800 	1015
2281200 	1016
2291800 	1017
2250200 	1018
2332300 	1019
2293400 	1020
2291200 	1021
2240100 	1022
2304400 	1023
2260700 	1024
2314600 	1025
2325400 	1026
2334400 	1027
3111700 	1028
2607400 	1029
2727500 	1030
2787400 	1031
2857200 	1032
3066100 	1033
2931200 	1034
2702000 	1035
2780000 	1036
2645200 	1037
2857100 	1038
3013200 	1039
2925500 	1040
3010200 	1041
3133500 	1042
3057400 	1043
3037600 	1044
3165100 	1045
3039100 	1046
3079400 	1047
3057300 	1048
3051600 	1049
3068000 	1050
3196200 	1051
3099800 	1052
3138400 	1053
3071200 	1054
3101800 	1055
3092100 	1056
3174900 	1057
3142400 	1058
3259400 	1059
2921800 	1060
2750700 	1061
2769800 	1062
2754100 	1063
2761100 	1064
2738100 	1065
2770500 	1066
2751100 	1067
3023600 	1068
2799700 	1069
2712400 	1070
2689100 	1071
2715800 	1072
2744600 	1073
2839200 	1074
2890300 	1075
2874700 	1076
2841300 	1077
3019600 	1078
3099400 	1079
3099700 	1080
3061600 	1081
3273600 	1082
3288800 	1083
3430700 	1084
3222200 	1085
3261800 	1086
3196900 	1087
3461400 	1088
3244100 	1089
3283800 	1090
3222900 	1091
3426200 	1092
3252900 	1093
3400900 	1094
3503800 	1095
3521900 	1096
3510700 	1097
4008100 	1098
3601900 	1099
3549200 	1100
3521400 	1101
3473300 	1102
3577300 	1103
3456500 	1104
3306400 	1105
3248900 	1106
3169000 	1107
3147700 	1108
3357600 	1109
3384500 	1110
3483700 	1111
3463600 	1112
3736300 	1113
3574900 	1114
3424500 	1115
3576400 	1116
3386800 	1117
3370700 	1118
3392800 	1119
3475600 	1120
3321100 	1121
3277500 	1122
3438300 	1123
3546700 	1124
3483000 	1125
3619900 	1126
3466100 	1127
3428700 	1128
3598500 	1129
3454500 	1130
3500200 	1131
3488400 	1132
3611400 	1133
5088400 	1134
6660000 	1135
7019100 	1136
6917400 	1137
4258800 	1138
3858500 	1139
3634700 	1140
3494700 	1141
3340200 	1142
3409300 	1143
3617400 	1144
3466100 	1145
3425200 	1146
3415200 	1147
3427800 	1148
3498100 	1149
3440400 	1150
3451300 	1151
3488500 	1152
3578900 	1153
3477900 	1154
3627700 	1155
3485200 	1156
3508300 	1157
3689800 	1158
3546700 	1159
3503300 	1160
3255900 	1161
3191100 	1162
3181700 	1163
3094800 	1164
3040000 	1165
3040300 	1166
3126400 	1167
3029900 	1168
3033700 	1169
2982600 	1170
2988000 	1171
3076700 	1172
3078000 	1173
3119800 	1174
3001400 	1175
3018800 	1176
3065900 	1177
3087000 	1178
3104700 	1179
3041000 	1180
3097900 	1181
3173100 	1182
3054200 	1183
3088300 	1184
3066000 	1185
3067000 	1186
3343300 	1187
3140600 	1188
3143400 	1189
3097200 	1190
3147800 	1191
3256000 	1192
3131400 	1193
3204400 	1194
3226300 	1195
3205900 	1196
3203200 	1197
3214200 	1198
3158900 	1199
3225700 	1200
4016900 	1201
4393600 	1202
3249500 	1203
3180000 	1204
3256500 	1205
3238600 	1206
3246000 	1207
3258900 	1208
3259300 	1209
3268800 	1210
3746800 	1211
3998300 	1212
4010400 	1213
4355100 	1214
4129800 	1215
5200300 	1216
5325600 	1217
5819300 	1218
5826900 	1219
6093600 	1220
6537500 	1221
6910900 	1222
7506000 	1223
10708100 	1224
11132300 	1225
11902200 	1226
11559700 	1227
11340000 	1228
10941000 	1229
10934300 	1230
10140900 	1231
10270600 	1232
7632000 	1233
6420200 	1234
8438300 	1235
8986600 	1236
9069900 	1237
9068600 	1238
9072500 	1239
9391400 	1240
10942600 	1241
18489500 	1242
15674200 	1243
9195400 	1244
10043800 	1245
9953800 	1246
10012000 	1247
10007200 	1248
8583400 	1249
7892400 	1250
9246800 	1251
9344100 	1252
9392900 	1253
9298200 	1254
9372500 	1255
9391800 	1256
11628600 	1257
9718000 	1258
9767900 	1259
10460000 	1260
14310900 	1261
10942500 	1262
8475400 	1263
7641700 	1264
8829400 	1265
7907800 	1266
7836300 	1267
9033600 	1268
6815900 	1269
7675500 	1270
5578400 	1271
5372100 	1272
8598200 	1273
5470600 	1274
6514600 	1275
5560000 	1276
5514100 	1277
6410000 	1278
5682300 	1279
5948400 	1280
5471100 	1281
5480300 	1282
6046600 	1283
5472700 	1284
5519200 	1285
5626000 	1286
5498000 	1287
5499300 	1288
6521700 	1289
7279800 	1290
7245400 	1291
7249200 	1292
8327300 	1293
9728000 	1294
11764000 	1295
11008300 	1296
11311300 	1297
11495700 	1298
11499300 	1299
11162700 	1300
10966500 	1301
11124000 	1302
11261500 	1303
9559800 	1304
7144100 	1305
6155400 	1306
5667300 	1307
5722600 	1308
5647500 	1309
5697100 	1310
5709800 	1311
5730700 	1312
5793800 	1313
5737200 	1314
5709000 	1315
5902800 	1316
5977700 	1317
5385100 	1318
5066400 	1319
4448300 	1320
4366600 	1321
4439400 	1322
4620000 	1323
4451700 	1324
4360300 	1325
4457100 	1326
4581100 	1327
4566300 	1328
4967400 	1329
6435200 	1330
4588000 	1331
4715900 	1332
4664200 	1333
4610000 	1334
4645400 	1335
4958400 	1336
4638600 	1337
4673100 	1338
5767200 	1339
8513100 	1340
7000200 	1341
4735000 	1342
4560000 	1343
4593800 	1344
5845300 	1345
5820200 	1346
6168500 	1347
6615100 	1348
6671500 	1349
6631900 	1350
6896500 	1351
6640700 	1352
6622200 	1353
6906000 	1354
8952600 	1355
10682200 	1356
10996900 	1357
11116900 	1358
11193800 	1359
11047900 	1360
11104200 	1361
11302000 	1362
8944600 	1363
7287100 	1364
6379100 	1365
5890900 	1366
5150700 	1367
4881000 	1368
4602400 	1369
4380000 	1370
4259700 	1371
4195300 	1372
4272800 	1373
4248300 	1374
4297000 	1375
4485900 	1376
4316300 	1377
4240600 	1378
4303000 	1379
4329900 	1380
4312900 	1381
4351600 	1382
4330400 	1383
4502800 	1384
4457400 	1385
4299000 	1386
4388500 	1387
4442500 	1388
4361600 	1389
4372000 	1390
4416800 	1391
4413500 	1392
4347100 	1393
4419500 	1394
4401800 	1395
4427600 	1396
4409100 	1397
4583700 	1398
4553000 	1399
4440900 	1400
4393400 	1401
4423500 	1402
4395900 	1403
4455100 	1404
4403900 	1405
4470700 	1406
4476400 	1407
4425500 	1408
4514000 	1409
4541000 	1410
4457000 	1411
4511600 	1412
5108300 	1413
5031400 	1414
5328300 	1415
5667800 	1416
6179000 	1417
6716600 	1418
6994600 	1419
6996000 	1420
7069800 	1421
6997000 	1422
7095300 	1423
7035100 	1424
7101300 	1425
7063300 	1426
7111800 	1427
6308400 	1428
5822400 	1429
5320600 	1430
4917800 	1431
4739500 	1432
4799400 	1433
4801200 	1434
4743100 	1435
4629800 	1436
4661400 	1437
4687700 	1438
4629900 	1439
4760300 	1440
4705900 	1441
4705800 	1442
4656000 	1443
4764000 	1444
4671500 	1445
4743600 	1446
4810600 	1447
4766400 	1448
4764000 	1449
4765000 	1450
4866400 	1451
4771800 	1452
4808300 	1453
4837800 	1454
4802800 	1455
4751100 	1456
4811100 	1457
4770000 	1458
4781900 	1459
4798500 	1460
4792000 	1461
4841200 	1462
4802800 	1463
4883800 	1464
4820000 	1465
4827800 	1466
4857100 	1467
4836000 	1468
4839000 	1469
4860700 	1470
4860000 	1471
4864200 	1472
4865600 	1473
5025500 	1474
4870900 	1475
4914500 	1476
4879700 	1477
4901200 	1478
4899100 	1479
5203600 	1480
4971800 	1481
4934100 	1482
5000900 	1483
5183500 	1484
5108300 	1485
5074900 	1486
4973700 	1487
5073900 	1488
5049100 	1489
5135800 	1490
5076000 	1491
5052500 	1492
5128500 	1493
5112600 	1494
5033700 	1495
5058700 	1496
5038400 	1497
5040200 	1498
5071600 	1499
5057400 	1500
5098900 	1501
5078000 	1502
5078200 	1503
5836300 	1504
5972300 	1505
6275500 	1506
6721400 	1507
7464500 	1508
8135600 	1509
8681900 	1510
8706900 	1511
8713100 	1512
8873000 	1513
8738500 	1514
8796700 	1515
8746400 	1516
8783100 	1517
8227100 	1518
7200600 	1519
6442800 	1520
5757300 	1521
5525500 	1522
5259600 	1523
5251500 	1524
5244000 	1525
5255000 	1526
5272200 	1527
5278000 	1528
5439700 	1529
5946600 	1530
6341600 	1531
7005700 	1532
7604400 	1533
8628900 	1534
9021400 	1535
9080100 	1536
9021100 	1537
9181600 	1538
9106400 	1539
9151700 	1540
9266000 	1541
7898600 	1542
6999700 	1543
6474400 	1544
5894300 	1545
5439900 	1546
5421500 	1547
5577000 	1548
5615700 	1549
5462000 	1550
5460400 	1551
5484100 	1552
5500200 	1553
5511000 	1554
5485800 	1555
5495100 	1556
5880400 	1557
5610900 	1558
5514100 	1559
5510400 	1560
5747900 	1561
5774100 	1562
5553500 	1563
5646100 	1564
5564600 	1565
5581900 	1566
5592200 	1567
5591400 	1568
5660800 	1569
5616000 	1570
5617000 	1571
5661900 	1572
5694000 	1573
5718900 	1574
5720200 	1575
5699700 	1576
5707500 	1577
5752600 	1578
5750200 	1579
5772500 	1580
5752400 	1581
5707600 	1582
5704400 	1583
5760300 	1584
5716600 	1585
5759500 	1586
5747600 	1587
5753100 	1588
5786200 	1589
5775700 	1590
5835100 	1591
5833700 	1592
5802600 	1593
5812100 	1594
6597900 	1595
6088800 	1596
5876700 	1597
7089300 	1598
6078500 	1599
5952400 	1600
5918300 	1601
5912400 	1602
5969200 	1603
5969200 	1604
5932200 	1605
6024300 	1606
6008200 	1607
5965600 	1608
5968200 	1609
5979800 	1610
6032900 	1611
5988100 	1612
5993500 	1613
6052200 	1614
6019300 	1615
6242900 	1616
7115600 	1617
7745400 	1618
8527100 	1619
9543500 	1620
11386100 	1621
14523000 	1622
24181800 	1623
22054000 	1624
19552200 	1625
19303300 	1626
20125700 	1627
14015500 	1628
10219900 	1629
8701000 	1630
7551800 	1631
6947700 	1632
6384000 	1633
8281000 	1634
9185800 	1635
10703000 	1636
11050900 	1637
11127400 	1638
11040600 	1639
11330900 	1640
11159800 	1641
10393300 	1642
8686100 	1643
7652800 	1644
7003800 	1645
6348300 	1646
6307900 	1647
6295000 	1648
6392600 	1649
6530400 	1650
6329400 	1651
6359700 	1652
6346900 	1653
6348800 	1654
6762700 	1655
7114800 	1656
7717800 	1657
8506200 	1658
9570100 	1659
9459400 	1660
9484200 	1661
9565200 	1662
9488600 	1663
9536800 	1664
9742600 	1665
12496100 	1666
15776000 	1667
16331200 	1668
16355600 	1669
16730900 	1670
16408300 	1671
15928900 	1672
15223600 	1673
15325300 	1674
15314900 	1675
15027700 	1676
11449500 	1677
9426600 	1678
8165900 	1679
7238900 	1680
6720400 	1681
6557600 	1682
6541700 	1683
6643000 	1684
6563200 	1685
6579800 	1686
6595300 	1687
6599300 	1688
6705800 	1689
6601900 	1690
6728900 	1691
6624700 	1692
6632500 	1693
6653500 	1694
6624900 	1695
6775600 	1696
6645800 	1697
6718800 	1698
6662100 	1699
6670900 	1700
6693300 	1701
6698200 	1702
6724400 	1703
6722200 	1704
6789400 	1705
6732700 	1706
6745300 	1707
6816400 	1708
6736400 	1709
6787600 	1710
6777800 	1711
6769000 	1712
7594400 	1713
7038100 	1714
6795400 	1715
6919400 	1716
6822100 	1717
6936100 	1718
6832000 	1719
6841700 	1720
6862800 	1721
6853200 	1722
6894400 	1723
6904900 	1724
7416700 	1725
8307500 	1726
9163500 	1727
10481600 	1728
11883800 	1729
11896700 	1730
13558400 	1731
17519100 	1732
17050500 	1733
16598100 	1734
18676900 	1735
19627300 	1736
19024200 	1737
19213400 	1738
17692000 	1739
13341500 	1740
10569500 	1741
8908000 	1742
7909000 	1743
7367400 	1744
9434800 	1745
7100300 	1746
7190600 	1747
7177400 	1748
7187900 	1749
7098900 	1750
7180600 	1751
7136900 	1752
7205200 	1753
7153200 	1754
7155800 	1755
7206200 	1756
7176500 	1757
7266600 	1758
8741100 	1759
7222900 	1760
7218200 	1761
7236900 	1762
7266400 	1763
7253000 	1764
7304500 	1765
7248300 	1766
7285200 	1767
7287000 	1768
7293800 	1769
7306900 	1770
7303100 	1771
7347500 	1772
7311900 	1773
7395400 	1774
7327700 	1775
7351200 	1776
7358700 	1777
7377300 	1778
7397600 	1779
7372500 	1780
7461800 	1781
7391700 	1782
7465200 	1783
7432700 	1784
7486700 	1785
7439800 	1786
7535300 	1787
7556900 	1788
7474200 	1789
7555700 	1790
7488100 	1791
7544500 	1792
7499800 	1793
7540100 	1794
7501500 	1795
7600200 	1796
7661500 	1797
7702700 	1798
7662100 	1799
7569500 	1800
7651900 	1801
7600500 	1802
7649100 	1803
7598100 	1804
7670800 	1805
7625200 	1806
7744100 	1807
7669100 	1808
7744400 	1809
7970300 	1810
8236500 	1811
8213300 	1812
8558600 	1813
8629500 	1814
9298900 	1815
12351500 	1816
13337600 	1817
12528200 	1818
12125100 	1819
13967200 	1820
9287400 	1821
8832300 	1822
8581900 	1823
8315500 	1824
8146700 	1825
8362000 	1826
11032700 	1827
10330600 	1828
10672600 	1829
10876300 	1830
10904500 	1831
10850000 	1832
11354900 	1833
12369100 	1834
12464900 	1835
12388900 	1836
12367200 	1837
12352100 	1838
14111800 	1839
11948700 	1840
13225900 	1841
11836400 	1842
12347700 	1843
12740100 	1844
12860100 	1845
11440600 	1846
11869800 	1847
11775000 	1848
11110400 	1849
10393100 	1850
10179000 	1851
9934500 	1852
10443900 	1853
10398200 	1854
10030500 	1855
10666600 	1856
14431900 	1857
11260100 	1858
11623700 	1859
14463700 	1860
16041900 	1861
12971700 	1862
13716700 	1863
14755000 	1864
13387100 	1865
14440900 	1866
15455300 	1867
15204300 	1868
14913000 	1869
14430700 	1870
17490200 	1871
26038200 	1872
29342800 	1873
29803600 	1874
38249300 	1875
34454800 	1876
28223500 	1877
23554700 	1878
15470200 	1879
11724900 	1880
9945400 	1881
8714000 	1882
8642300 	1883
9848100 	1884
11422100 	1885
12923600 	1886
12665900 	1887
12816300 	1888
12787000 	1889
12709700 	1890
12715300 	1891
11298800 	1892
9552400 	1893
8805000 	1894
8564800 	1895
9177300 	1896
10444500 	1897
12077400 	1898
12701200 	1899
14387200 	1900
18596100 	1901
19784000 	1902
20784800 	1903
19289700 	1904
13899100 	1905
11044900 	1906
9596700 	1907
8857600 	1908
10176600 	1909
11596500 	1910
14127700 	1911
15458900 	1912
15559300 	1913
20349100 	1914
22358300 	1915
21749900 	1916
20765800 	1917
21291700 	1918
20693100 	1919
19386100 	1920
13934500 	1921
11052100 	1922
9571300 	1923
8987900 	1924
8843200 	1925
8948400 	1926
8928600 	1927
8854600 	1928
8857900 	1929
8840600 	1930
8923800 	1931
8876900 	1932
8981100 	1933
8915800 	1934
9007900 	1935
8914500 	1936
8928100 	1937
8992200 	1938
8958600 	1939
9018100 	1940
10962900 	1941
12518000 	1942
15610200 	1943
18086700 	1944
21332100 	1945
21711600 	1946
21393100 	1947
19913600 	1948
14096900 	1949
11321600 	1950
9679100 	1951
9200000 	1952
